name,level,psgc_code,region_code,province_code,municipal_city_code,barangay_code
La Libertad,Bgy,0908315012,09,083,15,012
Longilog,Bgy,0908315013,09,083,15,013
Mabini,Bgy,0908315014,09,083,15,014
Malagandis,Bgy,0908315015,09,083,15,015
Mate,Bgy,0908315016,09,083,15,016
Moalboal,Bgy,0908315017,09,083,15,017
Namnama,Bgy,0908315018,09,083,15,018
New Canaan,Bgy,0908315019,09,083,15,019
Palomoc,Bgy,0908315020,09,083,15,020
Poblacion,Bgy,0908315021,09,083,15,021
Pulidan,Bgy,0908315023,09,083,15,023
San Antonio,Bgy,0908315024,09,083,15,024
Santa Fe,Bgy,0908315025,09,083,15,025
Supit,Bgy,0908315026,09,083,15,026
Tugop,Bgy,0908315027,09,083,15,027
Tugop Muslim,Bgy,0908315028,09,083,15,028
Dalangin Muslim,Bgy,0908315029,09,083,15,029
Poblacion Muslim,Bgy,0908315030,09,083,15,030
Azusano,Bgy,0908315031,09,083,15,031
San Isidro,Bgy,0908315032,09,083,15,032
Tungawan,Mun,0908316000,09,083,16,000
Baluran,Bgy,0908316001,09,083,16,001
Cayamcam,Bgy,0908316002,09,083,16,002
Langon,Bgy,0908316004,09,083,16,004
Libertad (Pob.),Bgy,0908316005,09,083,16,005
Linguisan,Bgy,0908316006,09,083,16,006
Looc-labuan,Bgy,0908316007,09,083,16,007
Lower Tungawan,Bgy,0908316008,09,083,16,008
Malungon,Bgy,0908316009,09,083,16,009
San Pedro,Bgy,0908316010,09,083,16,010
Tigbanuang,Bgy,0908316011,09,083,16,011
Tigbucay,Bgy,0908316012,09,083,16,012
Upper Tungawan,Bgy,0908316013,09,083,16,013
San Vicente,Bgy,0908316014,09,083,16,014
Batungan,Bgy,0908316015,09,083,16,015
Loboc,Bgy,0908316016,09,083,16,016
San Isidro,Bgy,0908316017,09,083,16,017
Datu Tumanggong,Bgy,0908316018,09,083,16,018
Sisay,Bgy,0908316019,09,083,16,019
Gaycon,Bgy,0908316020,09,083,16,020
Little Margos,Bgy,0908316021,09,083,16,021
Santo Nio,Bgy,0908316022,09,083,16,022
Taglibas,Bgy,0908316023,09,083,16,023
Tigpalay,Bgy,0908316024,09,083,16,024
Masao,Bgy,0908316025,09,083,16,025
Timbabauan,Bgy,0908316026,09,083,16,026
Davao de Oro,Prov,1108200000,11,082,00,000
Compostela,Mun,1108201000,11,082,01,000
Bagongon,Bgy,1108201001,11,082,01,001
Gabi,Bgy,1108201002,11,082,01,002
Lagab,Bgy,1108201003,11,082,01,003
Mangayon,Bgy,1108201004,11,082,01,004
Mapaca,Bgy,1108201005,11,082,01,005
Maparat,Bgy,1108201006,11,082,01,006
New Alegria,Bgy,1108201007,11,082,01,007
Ngan,Bgy,1108201008,11,082,01,008
Osmea,Bgy,1108201009,11,082,01,009
Panansalan,Bgy,1108201010,11,082,01,010
Poblacion,Bgy,1108201011,11,082,01,011
San Jose,Bgy,1108201012,11,082,01,012
San Miguel,Bgy,1108201013,11,082,01,013
Siocon,Bgy,1108201014,11,082,01,014
Tamia,Bgy,1108201015,11,082,01,015
Aurora,Bgy,1108201016,11,082,01,016
Laak,Mun,1108202000,11,082,02,000
Aguinaldo,Bgy,1108202001,11,082,02,001
Banbanon,Bgy,1108202002,11,082,02,002
Binasbas,Bgy,1108202003,11,082,02,003
Cebulida,Bgy,1108202004,11,082,02,004
Il Papa,Bgy,1108202005,11,082,02,005
Kaligutan,Bgy,1108202006,11,082,02,006
Kapatagan,Bgy,1108202007,11,082,02,007
Kidawa,Bgy,1108202008,11,082,02,008
Kilagding,Bgy,1108202009,11,082,02,009
Kiokmay,Bgy,1108202010,11,082,02,010
Langtud,Bgy,1108202011,11,082,02,011
Longanapan,Bgy,1108202012,11,082,02,012
Naga,Bgy,1108202013,11,082,02,013
Laac (Pob.),Bgy,1108202014,11,082,02,014
San Antonio,Bgy,1108202015,11,082,02,015
Amor Cruz,Bgy,1108202016,11,082,02,016
Ampawid,Bgy,1108202017,11,082,02,017
Andap,Bgy,1108202018,11,082,02,018
Anitap,Bgy,1108202019,11,082,02,019
Bagong Silang,Bgy,1108202020,11,082,02,020
Belmonte,Bgy,1108202021,11,082,02,021
Bullucan,Bgy,1108202022,11,082,02,022
Concepcion,Bgy,1108202023,11,082,02,023
Datu Ampunan,Bgy,1108202024,11,082,02,024
Datu Davao,Bgy,1108202025,11,082,02,025
Doa Josefa,Bgy,1108202026,11,082,02,026
El Katipunan,Bgy,1108202027,11,082,02,027
Imelda,Bgy,1108202028,11,082,02,028
Inacayan,Bgy,1108202029,11,082,02,029
Mabuhay,Bgy,1108202030,11,082,02,030
Macopa,Bgy,1108202031,11,082,02,031
Malinao,Bgy,1108202032,11,082,02,032
Mangloy,Bgy,1108202033,11,082,02,033
Melale,Bgy,1108202034,11,082,02,034
New Bethlehem,Bgy,1108202035,11,082,02,035
Panamoren,Bgy,1108202036,11,082,02,036
Sabud,Bgy,1108202037,11,082,02,037
Santa Emilia,Bgy,1108202038,11,082,02,038
Santo Nio,Bgy,1108202039,11,082,02,039
Sisimon,Bgy,1108202040,11,082,02,040
Mabini,Mun,1108203000,11,082,03,000
Cadunan,Bgy,1108203002,11,082,03,002
Pindasan,Bgy,1108203006,11,082,03,006
Cuambog (Pob.),Bgy,1108203007,11,082,03,007
Tagnanan,Bgy,1108203011,11,082,03,011
Anitapan,Bgy,1108203012,11,082,03,012
Cabuyuan,Bgy,1108203013,11,082,03,013
Del Pilar,Bgy,1108203014,11,082,03,014
Libodon,Bgy,1108203015,11,082,03,015
Golden Valley,Bgy,1108203016,11,082,03,016
Pangibiran,Bgy,1108203017,11,082,03,017
San Antonio,Bgy,1108203018,11,082,03,018
Maco,Mun,1108204000,11,082,04,000
Anibongan,Bgy,1108204001,11,082,04,001
Anislagan,Bgy,1108204002,11,082,04,002
Binuangan,Bgy,1108204003,11,082,04,003
Bucana,Bgy,1108204004,11,082,04,004
Calabcab,Bgy,1108204005,11,082,04,005
Concepcion,Bgy,1108204006,11,082,04,006
Dumlan,Bgy,1108204007,11,082,04,007
Elizalde,Bgy,1108204008,11,082,04,008
Pangi,Bgy,1108204009,11,082,04,009
Gubatan,Bgy,1108204010,11,082,04,010
Hijo,Bgy,1108204011,11,082,04,011
Kinuban,Bgy,1108204012,11,082,04,012
Langgam,Bgy,1108204013,11,082,04,013
Lapu-lapu,Bgy,1108204014,11,082,04,014
Libay-libay,Bgy,1108204015,11,082,04,015
Limbo,Bgy,1108204016,11,082,04,016
Lumatab,Bgy,1108204017,11,082,04,017
Magangit,Bgy,1108204018,11,082,04,018
Malamodao,Bgy,1108204019,11,082,04,019
Manipongol,Bgy,1108204020,11,082,04,020
Mapaang,Bgy,1108204021,11,082,04,021
Masara,Bgy,1108204022,11,082,04,022
New Asturias,Bgy,1108204023,11,082,04,023
Panibasan,Bgy,1108204024,11,082,04,024
Panoraon,Bgy,1108204025,11,082,04,025
Poblacion,Bgy,1108204026,11,082,04,026
San Juan,Bgy,1108204027,11,082,04,027
San Roque,Bgy,1108204028,11,082,04,028
Sangab,Bgy,1108204029,11,082,04,029
Taglawig,Bgy,1108204030,11,082,04,030
Mainit,Bgy,1108204031,11,082,04,031
New Barili,Bgy,1108204032,11,082,04,032
New Leyte,Bgy,1108204033,11,082,04,033
New Visayas,Bgy,1108204034,11,082,04,034
Panangan,Bgy,1108204035,11,082,04,035
Tagbaros,Bgy,1108204036,11,082,04,036
Teresa,Bgy,1108204037,11,082,04,037
Maragusan,Mun,1108205000,11,082,05,000
Bagong Silang,Bgy,1108205001,11,082,05,001
Mapawa,Bgy,1108205002,11,082,05,002
Maragusan (Pob.),Bgy,1108205003,11,082,05,003
New Albay,Bgy,1108205004,11,082,05,004
Tupas,Bgy,1108205005,11,082,05,005
Bahi,Bgy,1108205006,11,082,05,006
Cambagang,Bgy,1108205007,11,082,05,007
Coronobe,Bgy,1108205008,11,082,05,008
Katipunan,Bgy,1108205009,11,082,05,009
Lahi,Bgy,1108205010,11,082,05,010
Langgawisan,Bgy,1108205011,11,082,05,011
Mabugnao,Bgy,1108205012,11,082,05,012
Magcagong,Bgy,1108205013,11,082,05,013
Mahayahay,Bgy,1108205014,11,082,05,014
Mauswagon,Bgy,1108205015,11,082,05,015
New Katipunan,Bgy,1108205016,11,082,05,016
New Manay,Bgy,1108205017,11,082,05,017
New Panay,Bgy,1108205018,11,082,05,018
Paloc,Bgy,1108205019,11,082,05,019
Pamintaran,Bgy,1108205020,11,082,05,020
Parasanon,Bgy,1108205021,11,082,05,021
Talian,Bgy,1108205022,11,082,05,022
Tandik,Bgy,1108205023,11,082,05,023
Tigbao,Bgy,1108205024,11,082,05,024
Mawab,Mun,1108206000,11,082,06,000
Andili,Bgy,1108206001,11,082,06,001
Bawani,Bgy,1108206002,11,082,06,002
Concepcion,Bgy,1108206003,11,082,06,003
Malinawon,Bgy,1108206004,11,082,06,004
Nueva Visayas,Bgy,1108206005,11,082,06,005
Nuevo Iloco,Bgy,1108206006,11,082,06,006
Poblacion,Bgy,1108206007,11,082,06,007
Salvacion,Bgy,1108206008,11,082,06,008
Saosao,Bgy,1108206009,11,082,06,009
Sawangan,Bgy,1108206010,11,082,06,010
Tuboran,Bgy,1108206011,11,082,06,011
Monkayo,Mun,1108207000,11,082,07,000
Awao,Bgy,1108207001,11,082,07,001
Babag,Bgy,1108207002,11,082,07,002
Banlag,Bgy,1108207003,11,082,07,003
Baylo,Bgy,1108207004,11,082,07,004
Casoon,Bgy,1108207005,11,082,07,005
Inambatan,Bgy,1108207006,11,082,07,006
Haguimitan,Bgy,1108207007,11,082,07,007
Macopa,Bgy,1108207008,11,082,07,008
Mamunga,Bgy,1108207009,11,082,07,009
Naboc,Bgy,1108207010,11,082,07,010
Olaycon,Bgy,1108207011,11,082,07,011
Pasian,Bgy,1108207012,11,082,07,012
Poblacion,Bgy,1108207013,11,082,07,013
Rizal,Bgy,1108207014,11,082,07,014
Salvacion,Bgy,1108207015,11,082,07,015
San Isidro,Bgy,1108207016,11,082,07,016
San Jose,Bgy,1108207017,11,082,07,017
Tubo-tubo,Bgy,1108207019,11,082,07,019
Upper Ulip,Bgy,1108207020,11,082,07,020
Union,Bgy,1108207021,11,082,07,021
Mount Diwata,Bgy,1108207022,11,082,07,022
Montevista,Mun,1108208000,11,082,08,000
Banagbanag,Bgy,1108208001,11,082,08,001
Banglasan,Bgy,1108208002,11,082,08,002
Bankerohan Norte,Bgy,1108208003,11,082,08,003
Bankerohan Sur,Bgy,1108208004,11,082,08,004
Camansi,Bgy,1108208005,11,082,08,005
Camantangan,Bgy,1108208006,11,082,08,006
Concepcion,Bgy,1108208007,11,082,08,007
Dauman,Bgy,1108208008,11,082,08,008
Canidkid,Bgy,1108208009,11,082,08,009
Lebanon,Bgy,1108208010,11,082,08,010
Linoan,Bgy,1108208011,11,082,08,011
Mayaon,Bgy,1108208012,11,082,08,012
New Calape,Bgy,1108208014,11,082,08,014
New Dalaguete,Bgy,1108208015,11,082,08,015
New Cebulan,Bgy,1108208016,11,082,08,016
New Visayas,Bgy,1108208017,11,082,08,017
Prosperidad,Bgy,1108208019,11,082,08,019
San Jose (Pob.),Bgy,1108208020,11,082,08,020
San Vicente,Bgy,1108208021,11,082,08,021
Tapia,Bgy,1108208022,11,082,08,022
Nabunturan (Capital),Mun,1108209000,11,082,09,000
Anislagan,Bgy,1108209001,11,082,09,001
Antequera,Bgy,1108209002,11,082,09,002
Basak,Bgy,1108209003,11,082,09,003
Cabacungan,Bgy,1108209004,11,082,09,004
Cabidianan,Bgy,1108209005,11,082,09,005
Katipunan,Bgy,1108209006,11,082,09,006
Libasan,Bgy,1108209007,11,082,09,007
Linda,Bgy,1108209008,11,082,09,008
Magading,Bgy,1108209009,11,082,09,009
Magsaysay,Bgy,1108209010,11,082,09,010
Mainit,Bgy,1108209011,11,082,09,011
Manat,Bgy,1108209012,11,082,09,012
Matilo,Bgy,1108209013,11,082,09,013
Mipangi,Bgy,1108209014,11,082,09,014
New Dauis,Bgy,1108209015,11,082,09,015
New Sibonga,Bgy,1108209016,11,082,09,016
Ogao,Bgy,1108209017,11,082,09,017
Pangutosan,Bgy,1108209018,11,082,09,018
Poblacion,Bgy,1108209019,11,082,09,019
San Isidro,Bgy,1108209020,11,082,09,020
San Roque,Bgy,1108209021,11,082,09,021
San Vicente,Bgy,1108209022,11,082,09,022
Santa Maria,Bgy,1108209023,11,082,09,023
Santo Nio,Bgy,1108209024,11,082,09,024
Sasa,Bgy,1108209025,11,082,09,025
Tagnocon,Bgy,1108209026,11,082,09,026
Bayabas,Bgy,1108209027,11,082,09,027
Bukal,Bgy,1108209028,11,082,09,028
New Bataan,Mun,1108210000,11,082,10,000
Bantacan,Bgy,1108210001,11,082,10,001
Batinao,Bgy,1108210002,11,082,10,002
Camanlangan,Bgy,1108210003,11,082,10,003
Cogonon,Bgy,1108210004,11,082,10,004
Fatima,Bgy,1108210005,11,082,10,005
Katipunan,Bgy,1108210006,11,082,10,006
Magsaysay,Bgy,1108210007,11,082,10,007
Magangit,Bgy,1108210008,11,082,10,008
Pagsabangan,Bgy,1108210009,11,082,10,009
Panag,Bgy,1108210010,11,082,10,010
Cabinuangan (Pob.),Bgy,1108210011,11,082,10,011
San Roque,Bgy,1108210012,11,082,10,012
Andap,Bgy,1108210013,11,082,10,013
Kahayag,Bgy,1108210014,11,082,10,014
Manurigao,Bgy,1108210015,11,082,10,015
Tandawan,Bgy,1108210016,11,082,10,016
Pantukan,Mun,1108211000,11,082,11,000
Bongabong,Bgy,1108211001,11,082,11,001
Bongbong,Bgy,1108211002,11,082,11,002
P. Fuentes,Bgy,1108211003,11,082,11,003
Kingking (Pob.),Bgy,1108211004,11,082,11,004
Magnaga,Bgy,1108211005,11,082,11,005
Matiao,Bgy,1108211006,11,082,11,006
Napnapan,Bgy,1108211007,11,082,11,007
Tagdangua,Bgy,1108211009,11,082,11,009
Tambongon,Bgy,1108211010,11,082,11,010
Tibagon,Bgy,1108211011,11,082,11,011
Las Arenas,Bgy,1108211012,11,082,11,012
Araibo,Bgy,1108211013,11,082,11,013
Tag-Ugpo,Bgy,1108211014,11,082,11,014
Apayao,Prov,1408100000,14,081,00,000
Calanasan,Mun,1408101000,14,081,01,000
Butao,Bgy,1408101001,14,081,01,001
Cadaclan,Bgy,1408101002,14,081,01,002
Langnao,Bgy,1408101003,14,081,01,003
Lubong,Bgy,1408101004,14,081,01,004
Naguilian,Bgy,1408101005,14,081,01,005
Namaltugan,Bgy,1408101006,14,081,01,006
Poblacion,Bgy,1408101007,14,081,01,007
Sabangan,Bgy,1408101008,14,081,01,008
Santa Filomena,Bgy,1408101009,14,081,01,009
Tubongan,Bgy,1408101010,14,081,01,010
Tanglagan,Bgy,1408101011,14,081,01,011
Tubang,Bgy,1408101012,14,081,01,012
Don Roque Ablan Sr.,Bgy,1408101013,14,081,01,013
Eleazar,Bgy,1408101014,14,081,01,014
Eva Puzon,Bgy,1408101015,14,081,01,015
Kabugawan,Bgy,1408101016,14,081,01,016
Macalino,Bgy,1408101017,14,081,01,017
Santa Elena,Bgy,1408101018,14,081,01,018
Conner,Mun,1408102000,14,081,02,000
Allangigan,Bgy,1408102001,14,081,02,001
Buluan,Bgy,1408102002,14,081,02,002
Caglayan,Bgy,1408102003,14,081,02,003
Calafug,Bgy,1408102004,14,081,02,004
Cupis,Bgy,1408102005,14,081,02,005
Daga,Bgy,1408102006,14,081,02,006
Guinamgaman,Bgy,1408102007,14,081,02,007
Karikitan,Bgy,1408102008,14,081,02,008
Katablangan,Bgy,1408102009,14,081,02,009
Malama,Bgy,1408102010,14,081,02,010
Manag,Bgy,1408102011,14,081,02,011
Nabuangan,Bgy,1408102012,14,081,02,012
Paddaoan,Bgy,1408102013,14,081,02,013
Puguin,Bgy,1408102014,14,081,02,014
Ripang,Bgy,1408102015,14,081,02,015
Sacpil,Bgy,1408102016,14,081,02,016
Talifugo,Bgy,1408102017,14,081,02,017
Banban,Bgy,1408102018,14,081,02,018
Guinaang,Bgy,1408102019,14,081,02,019
Ili,Bgy,1408102020,14,081,02,020
Mawigue,Bgy,1408102021,14,081,02,021
Flora,Mun,1408103000,14,081,03,000
Allig,Bgy,1408103001,14,081,03,001
Anninipan,Bgy,1408103002,14,081,03,002
Atok,Bgy,1408103003,14,081,03,003
Bagutong,Bgy,1408103004,14,081,03,004
Balasi,Bgy,1408103005,14,081,03,005
Balluyan,Bgy,1408103006,14,081,03,006
Malayugan,Bgy,1408103008,14,081,03,008
Malubibit Norte,Bgy,1408103009,14,081,03,009
Poblacion East,Bgy,1408103010,14,081,03,010
Tamalunog,Bgy,1408103011,14,081,03,011
Mallig,Bgy,1408103012,14,081,03,012
Malubibit Sur,Bgy,1408103013,14,081,03,013
Poblacion West,Bgy,1408103014,14,081,03,014
San Jose,Bgy,1408103015,14,081,03,015
Santa Maria,Bgy,1408103016,14,081,03,016
Upper Atok,Bgy,1408103017,14,081,03,017
Kabugao (Capital),Mun,1408104000,14,081,04,000
Badduat,Bgy,1408104001,14,081,04,001
Baliwanan,Bgy,1408104002,14,081,04,002
Bulu,Bgy,1408104004,14,081,04,004
Dagara,Bgy,1408104005,14,081,04,005
Dibagat,Bgy,1408104006,14,081,04,006
Cabetayan,Bgy,1408104007,14,081,04,007
Karagawan,Bgy,1408104008,14,081,04,008
Kumao,Bgy,1408104009,14,081,04,009
Laco,Bgy,1408104010,14,081,04,010
Lenneng,Bgy,1408104011,14,081,04,011
Lucab,Bgy,1408104012,14,081,04,012
Luttuacan,Bgy,1408104013,14,081,04,013
Madatag,Bgy,1408104014,14,081,04,014
Madduang,Bgy,1408104015,14,081,04,015
Magabta,Bgy,1408104016,14,081,04,016
Maragat,Bgy,1408104017,14,081,04,017
Musimut,Bgy,1408104018,14,081,04,018
Nagbabalayan,Bgy,1408104019,14,081,04,019
Poblacion,Bgy,1408104020,14,081,04,020
Tuyangan,Bgy,1408104021,14,081,04,021
Waga,Bgy,1408104022,14,081,04,022
Luna,Mun,1408105000,14,081,05,000
Bacsay,Bgy,1408105001,14,081,05,001
Capagaypayan,Bgy,1408105002,14,081,05,002
Dagupan,Bgy,1408105003,14,081,05,003
Lappa,Bgy,1408105004,14,081,05,004
Marag,Bgy,1408105006,14,081,05,006
Poblacion,Bgy,1408105007,14,081,05,007
Quirino,Bgy,1408105008,14,081,05,008
Salvacion,Bgy,1408105009,14,081,05,009
San Francisco,Bgy,1408105010,14,081,05,010
San Isidro Norte,Bgy,1408105011,14,081,05,011
San Sebastian,Bgy,1408105012,14,081,05,012
Santa Lina,Bgy,1408105013,14,081,05,013
Tumog,Bgy,1408105014,14,081,05,014
Zumigui,Bgy,1408105015,14,081,05,015
Cagandungan,Bgy,1408105016,14,081,05,016
Calabigan,Bgy,1408105017,14,081,05,017
Cangisitan,Bgy,1408105018,14,081,05,018
Luyon,Bgy,1408105019,14,081,05,019
San Gregorio,Bgy,1408105020,14,081,05,020
San Isidro Sur,Bgy,1408105021,14,081,05,021
Shalom,Bgy,1408105022,14,081,05,022
Turod,Bgy,1408105023,14,081,05,023
Pudtol,Mun,1408106000,14,081,06,000
Aga,Bgy,1408106001,14,081,06,001
Alem,Bgy,1408106002,14,081,06,002
Cabatacan,Bgy,1408106006,14,081,06,006
Cacalaggan,Bgy,1408106007,14,081,06,007
Capannikian,Bgy,1408106009,14,081,06,009
Lower Maton,Bgy,1408106010,14,081,06,010
Malibang,Bgy,1408106012,14,081,06,012
Mataguisi,Bgy,1408106014,14,081,06,014
Poblacion,Bgy,1408106016,14,081,06,016
San Antonio,Bgy,1408106017,14,081,06,017
Swan,Bgy,1408106020,14,081,06,020
Upper Maton,Bgy,1408106021,14,081,06,021
Amado,Bgy,1408106022,14,081,06,022
Aurora,Bgy,1408106023,14,081,06,023
Doa Loreta,Bgy,1408106024,14,081,06,024
Emilia,Bgy,1408106025,14,081,06,025
Imelda,Bgy,1408106026,14,081,06,026
Lt. Balag,Bgy,1408106027,14,081,06,027
Lydia,Bgy,1408106028,14,081,06,028
San Jose,Bgy,1408106029,14,081,06,029
San Luis,Bgy,1408106030,14,081,06,030
San Mariano,Bgy,1408106031,14,081,06,031
Santa Marcela,Mun,1408107000,14,081,07,000
Barocboc,Bgy,1408107001,14,081,07,001
Consuelo,Bgy,1408107002,14,081,07,002
Imelda,Bgy,1408107003,14,081,07,003
Malekkeg,Bgy,1408107004,14,081,07,004
Marcela (Pob.),Bgy,1408107005,14,081,07,005
Nueva,Bgy,1408107006,14,081,07,006
Panay,Bgy,1408107007,14,081,07,007
San Antonio,Bgy,1408107008,14,081,07,008
Sipa Proper,Bgy,1408107011,14,081,07,011
Emiliana,Bgy,1408107012,14,081,07,012
San Carlos,Bgy,1408107013,14,081,07,013
San Juan,Bgy,1408107014,14,081,07,014
San Mariano,Bgy,1408107015,14,081,07,015
Sarangani,Prov,1208000000,12,080,00,000
Alabel (Capital),Mun,1208001000,12,080,01,000
Alegria,Bgy,1208001001,12,080,01,001
Bagacay,Bgy,1208001002,12,080,01,002
Baluntay,Bgy,1208001003,12,080,01,003
Datal Anggas,Bgy,1208001004,12,080,01,004
Domolok,Bgy,1208001005,12,080,01,005
Kawas,Bgy,1208001006,12,080,01,006
Maribulan,Bgy,1208001007,12,080,01,007
Pag-Asa,Bgy,1208001008,12,080,01,008
Paraiso,Bgy,1208001009,12,080,01,009
Poblacion,Bgy,1208001010,12,080,01,010
Spring,Bgy,1208001011,12,080,01,011
Tokawal,Bgy,1208001012,12,080,01,012
Ladol,Bgy,1208001013,12,080,01,013
Glan,Mun,1208002000,12,080,02,000
Baliton,Bgy,1208002001,12,080,02,001
Batotuling,Bgy,1208002002,12,080,02,002
Batulaki,Bgy,1208002003,12,080,02,003
Big Margus,Bgy,1208002004,12,080,02,004
Burias,Bgy,1208002005,12,080,02,005
Cablalan,Bgy,1208002006,12,080,02,006
Calabanit,Bgy,1208002007,12,080,02,007
Calpidong,Bgy,1208002008,12,080,02,008
Congan,Bgy,1208002009,12,080,02,009
Cross,Bgy,1208002010,12,080,02,010
Datalbukay,Bgy,1208002011,12,080,02,011
E. Alegado,Bgy,1208002012,12,080,02,012
Glan Padidu,Bgy,1208002013,12,080,02,013
Gumasa,Bgy,1208002014,12,080,02,014
Ilaya,Bgy,1208002015,12,080,02,015
Kaltuad,Bgy,1208002016,12,080,02,016
Kapatan,Bgy,1208002017,12,080,02,017
Lago,Bgy,1208002018,12,080,02,018
Laguimit,Bgy,1208002019,12,080,02,019
Mudan,Bgy,1208002020,12,080,02,020
New Aklan,Bgy,1208002021,12,080,02,021
Pangyan,Bgy,1208002022,12,080,02,022
Poblacion,Bgy,1208002023,12,080,02,023
Rio Del Pilar,Bgy,1208002024,12,080,02,024
San Jose,Bgy,1208002025,12,080,02,025
San Vicente,Bgy,1208002026,12,080,02,026
Small Margus,Bgy,1208002027,12,080,02,027
Sufatubo,Bgy,1208002028,12,080,02,028
Taluya,Bgy,1208002029,12,080,02,029
Tango,Bgy,1208002030,12,080,02,030
Tapon,Bgy,1208002031,12,080,02,031
Kiamba,Mun,1208003000,12,080,03,000
Badtasan,Bgy,1208003001,12,080,03,001
Datu Dani,Bgy,1208003002,12,080,03,002
Gasi,Bgy,1208003003,12,080,03,003
Kapate,Bgy,1208003004,12,080,03,004
Katubao,Bgy,1208003005,12,080,03,005
Kayupo,Bgy,1208003006,12,080,03,006
Kling,Bgy,1208003007,12,080,03,007
Lagundi,Bgy,1208003008,12,080,03,008
Lebe,Bgy,1208003009,12,080,03,009
Lomuyon,Bgy,1208003010,12,080,03,010
Luma,Bgy,1208003011,12,080,03,011
Maligang,Bgy,1208003012,12,080,03,012
Nalus,Bgy,1208003013,12,080,03,013
Poblacion,Bgy,1208003014,12,080,03,014
Salakit,Bgy,1208003015,12,080,03,015
Suli,Bgy,1208003016,12,080,03,016
Tablao,Bgy,1208003017,12,080,03,017
Tamadang,Bgy,1208003018,12,080,03,018
Tambilil,Bgy,1208003019,12,080,03,019
Maasim,Mun,1208004000,12,080,04,000
Amsipit,Bgy,1208004001,12,080,04,001
Bales,Bgy,1208004002,12,080,04,002
Colon,Bgy,1208004003,12,080,04,003
Daliao,Bgy,1208004004,12,080,04,004
Kabatiol,Bgy,1208004005,12,080,04,005
Kablacan,Bgy,1208004006,12,080,04,006
Kamanga,Bgy,1208004007,12,080,04,007
Kanalo,Bgy,1208004008,12,080,04,008
Lumasal,Bgy,1208004009,12,080,04,009
Lumatil,Bgy,1208004010,12,080,04,010
Malbang,Bgy,1208004011,12,080,04,011
Nomoh,Bgy,1208004012,12,080,04,012
Pananag,Bgy,1208004013,12,080,04,013
Poblacion,Bgy,1208004014,12,080,04,014
Seven Hills,Bgy,1208004015,12,080,04,015
Tinoto,Bgy,1208004016,12,080,04,016
Maitum,Mun,1208005000,12,080,05,000
Bati-an,Bgy,1208005001,12,080,05,001
Kalaneg,Bgy,1208005002,12,080,05,002
Kalaong,Bgy,1208005003,12,080,05,003
Kiambing,Bgy,1208005004,12,080,05,004
Kiayap,Bgy,1208005005,12,080,05,005
Mabay,Bgy,1208005006,12,080,05,006
Maguling,Bgy,1208005007,12,080,05,007
Malalag (Pob.),Bgy,1208005008,12,080,05,008
Mindupok,Bgy,1208005009,12,080,05,009
New La Union,Bgy,1208005010,12,080,05,010
Old Poblacion,Bgy,1208005011,12,080,05,011
Pangi,Bgy,1208005012,12,080,05,012
Pinol,Bgy,1208005013,12,080,05,013
Sison,Bgy,1208005014,12,080,05,014
Ticulab,Bgy,1208005015,12,080,05,015
Tuanadatu,Bgy,1208005016,12,080,05,016
Upo,Bgy,1208005017,12,080,05,017
Wali,Bgy,1208005018,12,080,05,018
Zion,Bgy,1208005019,12,080,05,019
Malapatan,Mun,1208006000,12,080,06,000
Daan Suyan,Bgy,1208006001,12,080,06,001
Kihan,Bgy,1208006002,12,080,06,002
Kinam,Bgy,1208006003,12,080,06,003
Libi,Bgy,1208006004,12,080,06,004
Lun Masla,Bgy,1208006005,12,080,06,005
Lun Padidu,Bgy,1208006006,12,080,06,006
Patag,Bgy,1208006007,12,080,06,007
Poblacion,Bgy,1208006008,12,080,06,008
Sapu Masla,Bgy,1208006009,12,080,06,009
Sapu Padidu,Bgy,1208006010,12,080,06,010
Tuyan,Bgy,1208006011,12,080,06,011
Upper Suyan,Bgy,1208006012,12,080,06,012
Malungon,Mun,1208007000,12,080,07,000
Alkikan,Bgy,1208007001,12,080,07,001
Ampon,Bgy,1208007002,12,080,07,002
Atlae,Bgy,1208007003,12,080,07,003
Banahaw,Bgy,1208007004,12,080,07,004
Banate,Bgy,1208007005,12,080,07,005
B'Laan,Bgy,1208007006,12,080,07,006
Datal Batong,Bgy,1208007007,12,080,07,007
Datal Bila,Bgy,1208007008,12,080,07,008
Datal Tampal,Bgy,1208007009,12,080,07,009
J.P. Laurel,Bgy,1208007010,12,080,07,010
Kawayan,Bgy,1208007011,12,080,07,011
